,year,league,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,titles
416,2021,Ligue-1,Paris Saint-Germain,41,26.2,28,€21.35m,€875.15m,['French Cup winner  20/21']
417,2021,Ligue-1,Olympique Lyon,40,24.9,21,€9.94m,€397.70m,[]
418,2021,Ligue-1,AS Monaco,41,23.7,23,€9.66m,€396.00m,[]
419,2021,Ligue-1,LOSC Lille,41,24.6,29,€7.48m,€306.88m,['French Champion 20/21']
420,2021,Ligue-1,Stade Rennais FC,36,23.3,12,€8.48m,€305.35m,[]
421,2021,Ligue-1,Olympique Marseille,38,24.0,22,€7.49m,€284.70m,[]
422,2021,Ligue-1,OGC Nice,34,24.3,23,€7.83m,€266.05m,[]
423,2021,Ligue-1,RC Lens,35,25.3,20,€4.40m,€154.05m,[]
424,2021,Ligue-1,Stade Reims,40,24.0,29,€3.74m,€149.40m,[]
425,2021,Ligue-1,Montpellier HSC,36,25.3,17,€4.02m,€144.60m,[]
426,2021,Ligue-1,RC Strasbourg Alsace,33,25.4,18,€3.64m,€120.05m,[]
427,2021,Ligue-1,FC Girondins Bordeaux,54,24.5,32,€2.16m,€116.85m,[]
428,2021,Ligue-1,FC Nantes,31,26.1,16,€3.63m,€112.65m,[]
429,2021,Ligue-1,AS Saint-Étienne,44,24.4,22,€2.40m,€105.65m,[]
430,2021,Ligue-1,Stade Brestois 29,30,26.0,10,€3.44m,€103.15m,[]
431,2021,Ligue-1,FC Metz,41,25.5,28,€2.22m,€91.05m,[]
432,2021,Ligue-1,Angers SCO,38,25.8,19,€2.36m,€89.50m,[]
433,2021,Ligue-1,ESTAC Troyes,50,25.1,27,€1.46m,€73.20m,['French 2nd tier champion 20/21']
434,2021,Ligue-1,FC Lorient,35,25.8,15,€1.75m,€61.30m,[]
435,2021,Ligue-1,Clermont Foot 63,39,25.5,23,€1.41m,€55.10m,[]
436,2022,Ligue-1,Paris Saint-Germain,37,25.9,24,€24.08m,€891.10m,['French Champion 21/22']
437,2022,Ligue-1,Stade Rennais FC,38,24.3,19,€10.20m,€387.75m,[]
438,2022,Ligue-1,AS Monaco,32,24.3,18,€11.51m,€368.30m,[]
439,2022,Ligue-1,Olympique Lyon,34,25.5,16,€10.32m,€350.95m,[]
440,2022,Ligue-1,Olympique Marseille,37,25.6,29,€8.96m,€331.55m,[]
441,2022,Ligue-1,OGC Nice,41,24.3,27,€7.58m,€310.80m,[]
442,2022,Ligue-1,LOSC Lille,33,25.3,20,€7.51m,€247.95m,[]
443,2022,Ligue-1,RC Lens,39,25.4,23,€6.11m,€238.20m,[]
444,2022,Ligue-1,FC Lorient,42,24.6,17,€4.18m,€175.45m,[]
445,2022,Ligue-1,Stade Reims,40,23.8,28,€3.98m,€159.05m,[]
446,2022,Ligue-1,Montpellier HSC,39,25.1,18,€3.66m,€142.90m,[]
447,2022,Ligue-1,RC Strasbourg Alsace,36,26.0,16,€3.43m,€123.55m,[]
448,2022,Ligue-1,FC Nantes,37,26.0,18,€3.22m,€119.28m,['French Cup winner  21/22']
449,2022,Ligue-1,FC Toulouse,37,24.0,29,€2.83m,€104.80m,['French 2nd tier champion 21/22']
450,2022,Ligue-1,Stade Brestois 29,32,26.3,14,€2.40m,€76.65m,[]
451,2022,Ligue-1,ESTAC Troyes,41,24.9,21,€1.86m,€76.30m,[]
452,2022,Ligue-1,Angers SCO,44,25.1,22,€1.63m,€71.80m,[]
453,2022,Ligue-1,AJ Auxerre,42,26.5,20,€1.30m,€54.80m,[]
454,2022,Ligue-1,Clermont Foot 63,33,26.3,21,€1.45m,€48.00m,[]
455,2022,Ligue-1,AC Ajaccio,41,27.1,25,€659k,€27.00m,[]
456,2023,Ligue-1,Paris Saint-Germain,36,24.9,21,€28.36m,€1.02bn,['French Champion 22/23']
457,2023,Ligue-1,AS Monaco,40,24.0,22,€9.96m,€398.55m,[]
458,2023,Ligue-1,Stade Rennais FC,36,24.8,17,€10.43m,€375.35m,[]
459,2023,Ligue-1,LOSC Lille,41,23.8,25,€8.02m,€328.90m,[]
460,2023,Ligue-1,Olympique Marseille,49,24.4,31,€6.36m,€311.40m,[]
461,2023,Ligue-1,Olympique Lyon,39,25.5,24,€7.84m,€305.95m,[]
462,2023,Ligue-1,OGC Nice,38,24.5,20,€7.07m,€268.78m,[]
463,2023,Ligue-1,RC Lens,38,25.9,17,€5.41m,€205.60m,[]
464,2023,Ligue-1,RC Strasbourg Alsace,39,24.0,19,€4.04m,€157.70m,[]
465,2023,Ligue-1,Montpellier HSC,37,24.8,18,€3.93m,€145.58m,[]
466,2023,Ligue-1,FC Toulouse,39,23.3,27,€3.72m,€145.20m,['French Cup winner  22/23']
467,2023,Ligue-1,Stade Reims,39,23.9,25,€3.45m,€134.55m,[]
468,2023,Ligue-1,FC Lorient,45,24.7,27,€2.93m,€131.85m,[]
469,2023,Ligue-1,FC Nantes,43,25.2,20,€2.93m,€125.90m,[]
470,2023,Ligue-1,Stade Brestois 29,31,25.9,9,€3.71m,€115.15m,[]
471,2023,Ligue-1,Le Havre AC,35,25.2,19,€2.07m,€72.50m,['French 2nd tier champion 22/23']
472,2023,Ligue-1,FC Metz,37,25.5,27,€1.77m,€65.40m,[]
473,2023,Ligue-1,Clermont Foot 63,36,25.2,20,€1.70m,€61.35m,[]
474,2024,Ligue-1,Paris Saint-Germain,27,23.8,16,€33.06m,€892.50m,"['French Champion 23/24', 'French Cup winner  23/24']"
475,2024,Ligue-1,AS Monaco,24,24.0,18,€14.93m,€358.20m,[]
476,2024,Ligue-1,Olympique Marseille,31,25.0,21,€9.85m,€305.30m,[]
477,2024,Ligue-1,LOSC Lille,30,26.3,20,€8.79m,€263.75m,[]
478,2024,Ligue-1,Olympique Lyon,28,26.6,18,€8.57m,€239.95m,[]
479,2024,Ligue-1,OGC Nice,28,25.4,18,€7.66m,€214.50m,[]
480,2024,Ligue-1,Stade Rennais FC,26,25.2,17,€7.82m,€203.25m,[]
481,2024,Ligue-1,RC Strasbourg Alsace,30,22.2,19,€6.08m,€182.30m,[]
482,2024,Ligue-1,RC Lens,29,26.8,17,€6.12m,€177.60m,[]
483,2024,Ligue-1,Stade Reims,25,25.1,17,€5.11m,€127.70m,[]
484,2024,Ligue-1,Stade Brestois 29,26,26.9,10,€4.65m,€120.90m,[]
485,2024,Ligue-1,FC Nantes,24,26.8,13,€4.16m,€99.90m,[]
486,2024,Ligue-1,Montpellier HSC,27,26.5,17,€3.44m,€92.75m,[]
487,2024,Ligue-1,FC Toulouse,22,25.6,17,€3.73m,€82.15m,[]
488,2024,Ligue-1,Le Havre AC,30,25.9,17,€2.35m,€70.45m,[]
489,2024,Ligue-1,AJ Auxerre,28,25.7,17,€2.01m,€56.25m,['French 2nd tier champion 23/24']
490,2024,Ligue-1,AS Saint-Étienne,27,26.9,12,€2.06m,€55.75m,[]
491,2024,Ligue-1,Angers SCO,30,26.9,17,€1.16m,€34.70m,[]
