,year,league,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,titles
318,2015,LaLiga,Getafe CF,30,26.2,12,€1.64m,€49.10m,[]
319,2015,LaLiga,UD Las Palmas,33,27.7,7,€976k,€32.20m,[]
320,2016,LaLiga,Real Madrid,29,26.2,18,€27.69m,€802.90m,['Champions League Winner 15/16']
321,2016,LaLiga,FC Barcelona,33,26.3,18,€23.19m,€765.30m,"['Spanish Champion 15/16', 'Spanish Cup winner  15/16']"
322,2016,LaLiga,Atlético de Madrid,38,25.1,22,€13.57m,€515.80m,[]
323,2016,LaLiga,Sevilla FC,38,26.1,23,€7.11m,€270.10m,['Europa League Winner 15/16']
324,2016,LaLiga,Valencia CF,38,25.3,18,€6.78m,€257.50m,[]
325,2016,LaLiga,Villarreal CF,34,26.3,13,€5.61m,€190.70m,[]
326,2016,LaLiga,Athletic Bilbao,30,27.3,1,€5.75m,€172.60m,[]
327,2016,LaLiga,Real Sociedad,30,26.2,4,€5.22m,€156.45m,[]
328,2016,LaLiga,Celta de Vigo,29,26.0,15,€4.22m,€122.40m,[]
329,2016,LaLiga,Deportivo de La Coruña,37,27.2,16,€2.54m,€94.00m,[]
330,2016,LaLiga,Deportivo Alavés,30,25.8,11,€2.85m,€85.40m,['Spanish 2nd tier champion 15/16']
331,2016,LaLiga,Málaga CF,32,26.5,16,€2.63m,€84.30m,[]
332,2016,LaLiga,UD Las Palmas,33,27.2,9,€2.55m,€84.30m,[]
333,2016,LaLiga,Real Betis Balompié,28,26.8,13,€3.01m,€84.20m,[]
334,2016,LaLiga,RCD Espanyol Barcelona,29,27.8,9,€2.79m,€80.80m,[]
335,2016,LaLiga,SD Eibar,28,26.4,5,€2.43m,€67.95m,[]
336,2016,LaLiga,Granada CF,40,25.6,26,€1.66m,€66.45m,[]
337,2016,LaLiga,CD Leganés,37,26.6,11,€1.44m,€53.15m,[]
338,2016,LaLiga,Sporting Gijón,31,26.3,9,€1.51m,€46.75m,[]
339,2016,LaLiga,CA Osasuna,37,26.0,9,€1.16m,€42.90m,[]
340,2017,LaLiga,FC Barcelona,32,26.8,17,€34.19m,€1.09bn,['Spanish Cup winner  16/17']
341,2017,LaLiga,Real Madrid,32,25.0,15,€29.85m,€955.35m,"['Spanish Champion 16/17', 'Champions League Winner 16/17']"
342,2017,LaLiga,Atlético de Madrid,36,25.8,20,€19.75m,€711.15m,[]
343,2017,LaLiga,Valencia CF,30,24.7,14,€13.27m,€398.05m,[]
344,2017,LaLiga,Sevilla FC,33,27.0,20,€7.67m,€253.20m,[]
345,2017,LaLiga,Athletic Bilbao,33,26.4,1,€7.56m,€249.40m,[]
346,2017,LaLiga,Real Sociedad,29,26.8,6,€8.03m,€232.95m,[]
347,2017,LaLiga,Villarreal CF,40,25.8,15,€5.50m,€220.00m,[]
348,2017,LaLiga,Celta de Vigo,32,25.0,16,€5.41m,€173.05m,[]
349,2017,LaLiga,Real Betis Balompié,31,26.4,11,€4.27m,€132.25m,[]
350,2017,LaLiga,RCD Espanyol Barcelona,29,27.8,7,€3.37m,€97.80m,[]
351,2017,LaLiga,UD Las Palmas,38,27.4,15,€2.40m,€91.25m,[]
352,2017,LaLiga,Girona FC,30,25.8,14,€2.73m,€81.75m,[]
353,2017,LaLiga,Deportivo Alavés,33,25.6,12,€2.27m,€74.80m,[]
354,2017,LaLiga,Deportivo de La Coruña,36,27.3,18,€1.85m,€66.45m,[]
355,2017,LaLiga,Getafe CF,36,27.1,18,€1.82m,€65.60m,[]
356,2017,LaLiga,Levante UD,37,25.8,15,€1.67m,€61.85m,['Spanish 2nd tier champion 16/17']
357,2017,LaLiga,SD Eibar,33,27.4,9,€1.82m,€60.05m,[]
358,2017,LaLiga,CD Leganés,34,27.3,15,€1.72m,€58.55m,[]
359,2017,LaLiga,Málaga CF,40,26.2,17,€1.38m,€55.20m,[]
360,2018,LaLiga,FC Barcelona,39,25.2,20,€29.72m,€1.16bn,"['Spanish Cup winner  17/18', 'Spanish Champion 17/18']"
361,2018,LaLiga,Atlético de Madrid,37,24.7,17,€26.21m,€969.70m,['Europa League Winner 17/18']
362,2018,LaLiga,Real Madrid,36,25.2,16,€24.89m,€896.10m,['Champions League Winner 17/18']
363,2018,LaLiga,Valencia CF,33,25.2,17,€15.14m,€499.65m,[]
364,2018,LaLiga,Sevilla FC,38,26.6,21,€8.06m,€306.30m,[]
365,2018,LaLiga,Real Sociedad,33,24.6,8,€9.12m,€300.95m,[]
366,2018,LaLiga,Real Betis Balompié,34,25.9,15,€8.55m,€290.75m,[]
367,2018,LaLiga,Athletic Bilbao,32,27.3,3,€7.32m,€234.25m,[]
368,2018,LaLiga,Celta de Vigo,30,25.9,19,€7.80m,€234.10m,[]
369,2018,LaLiga,Villarreal CF,32,27.9,12,€7.21m,€230.65m,[]
370,2018,LaLiga,RCD Espanyol Barcelona,30,27.3,9,€5.82m,€174.70m,[]
371,2018,LaLiga,Getafe CF,28,27.7,13,€4.72m,€132.20m,[]
372,2018,LaLiga,CD Leganés,38,26.4,19,€2.96m,€112.45m,[]
373,2018,LaLiga,Deportivo Alavés,29,26.4,10,€3.82m,€110.80m,[]
374,2018,LaLiga,Levante UD,31,26.4,10,€3.48m,€107.85m,[]
375,2018,LaLiga,Girona FC,33,26.3,11,€2.95m,€97.25m,[]
376,2018,LaLiga,SD Eibar,29,28.1,8,€3.24m,€93.90m,[]
377,2018,LaLiga,Rayo Vallecano,36,26.7,13,€2.41m,€86.70m,['Spanish 2nd tier champion 17/18']
378,2018,LaLiga,Real Valladolid CF,41,25.6,8,€2.02m,€83.00m,[]
379,2018,LaLiga,SD Huesca,39,27.2,15,€1.57m,€61.40m,[]
380,2019,LaLiga,FC Barcelona,42,24.7,23,€22.15m,€930.28m,['Spanish Champion 18/19']
381,2019,LaLiga,Real Madrid,33,26.2,21,€27.69m,€913.75m,[]
382,2019,LaLiga,Atlético de Madrid,33,25.3,16,€21.82m,€720.15m,[]
383,2019,LaLiga,Valencia CF,33,25.9,17,€12.96m,€427.80m,['Spanish Cup winner  18/19']
384,2019,LaLiga,Real Sociedad,36,25.0,7,€9.65m,€347.55m,[]
385,2019,LaLiga,Sevilla FC,35,26.2,16,€8.42m,€294.75m,[]
386,2019,LaLiga,Real Betis Balompié,38,25.5,10,€6.43m,€244.35m,[]
387,2019,LaLiga,Athletic Bilbao,32,26.8,2,€6.62m,€211.75m,[]
388,2019,LaLiga,Villarreal CF,33,26.9,11,€6.32m,€208.68m,[]
389,2019,LaLiga,Getafe CF,33,28.5,17,€5.32m,€175.45m,[]
390,2019,LaLiga,Celta de Vigo,35,25.5,13,€4.77m,€167.00m,[]
391,2019,LaLiga,RCD Espanyol Barcelona,40,26.3,12,€3.90m,€156.05m,[]
392,2019,LaLiga,CD Leganés,39,25.8,16,€2.81m,€109.70m,[]
393,2019,LaLiga,Deportivo Alavés,37,26.6,11,€2.89m,€106.75m,[]
394,2019,LaLiga,Levante UD,33,27.0,8,€2.74m,€90.50m,[]
395,2019,LaLiga,Real Valladolid CF,37,26.0,9,€2.37m,€87.78m,[]
396,2019,LaLiga,RCD Mallorca,35,26.9,15,€1.85m,€64.68m,[]
397,2019,LaLiga,CA Osasuna,37,26.9,4,€1.70m,€62.78m,['Spanish 2nd tier champion 18/19']
398,2019,LaLiga,Granada CF,34,26.4,13,€1.66m,€56.58m,[]
399,2019,LaLiga,SD Eibar,29,28.8,11,€1.85m,€53.75m,[]
400,2020,LaLiga,FC Barcelona,32,25.5,20,€25.42m,€813.50m,[]
401,2020,LaLiga,Real Madrid,37,25.3,17,€21.28m,€787.30m,['Spanish Champion 19/20']
402,2020,LaLiga,Atlético de Madrid,39,25.4,21,€19.82m,€773.10m,[]
403,2020,LaLiga,Sevilla FC,38,26.2,17,€11.01m,€418.25m,['Europa League Winner 19/20']
404,2020,LaLiga,Real Sociedad,38,25.1,5,€10.70m,€406.60m,['Spanish Cup winner  19/20']
405,2020,LaLiga,Villarreal CF,36,26.4,13,€8.13m,€292.60m,[]
406,2020,LaLiga,Valencia CF,35,25.2,20,€7.97m,€278.85m,[]
407,2020,LaLiga,Real Betis Balompié,33,27.2,12,€6.29m,€207.70m,[]
408,2020,LaLiga,Athletic Bilbao,32,26.4,2,€6.38m,€204.15m,[]
409,2020,LaLiga,Getafe CF,33,25.9,19,€5.15m,€170.10m,[]
410,2020,LaLiga,Celta de Vigo,41,24.8,12,€3.80m,€155.85m,[]
411,2020,LaLiga,Granada CF,44,25.3,17,€2.79m,€122.65m,[]
412,2020,LaLiga,Levante UD,34,27.0,10,€3.32m,€113.00m,[]
413,2020,LaLiga,CA Osasuna,36,27.5,6,€2.69m,€96.75m,[]
414,2020,LaLiga,SD Eibar,34,27.5,9,€2.45m,€83.40m,[]
415,2020,LaLiga,Deportivo Alavés,35,26.1,10,€2.28m,€79.80m,[]
416,2020,LaLiga,SD Huesca,34,26.9,9,€1.89m,€64.10m,['Spanish 2nd tier champion 19/20']
417,2020,LaLiga,Real Valladolid CF,41,27.1,9,€1.55m,€63.35m,[]
418,2020,LaLiga,Cádiz CF,41,27.6,16,€1.16m,€47.65m,[]
419,2020,LaLiga,Elche CF,41,27.2,15,€1.11m,€45.65m,[]
420,2021,LaLiga,Real Madrid,36,26.3,19,€21.41m,€770.75m,[]
421,2021,LaLiga,FC Barcelona,47,25.5,24,€15.65m,€735.60m,['Spanish Cup winner  20/21']
422,2021,LaLiga,Atlético de Madrid,43,25.7,24,€15.39m,€661.80m,['Spanish Champion 20/21']
423,2021,LaLiga,Villarreal CF,39,26.5,15,€10.48m,€408.90m,['Europa League Winner 20/21']
424,2021,LaLiga,Sevilla FC,43,26.2,21,€8.95m,€385.00m,[]
425,2021,LaLiga,Real Sociedad,40,25.2,7,€9.42m,€376.95m,[]
426,2021,LaLiga,Valencia CF,44,24.1,20,€7.06m,€310.60m,[]
427,2021,LaLiga,Real Betis Balompié,38,27.9,13,€6.82m,€259.00m,[]
428,2021,LaLiga,Athletic Bilbao,31,26.2,1,€7.29m,€226.05m,[]
429,2021,LaLiga,Getafe CF,43,25.7,18,€4.85m,€208.68m,[]
430,2021,LaLiga,RCD Espanyol Barcelona,38,25.9,7,€3.46m,€131.60m,['Spanish 2nd tier champion 20/21']
431,2021,LaLiga,Celta de Vigo,34,26.0,11,€3.53m,€120.00m,[]
432,2021,LaLiga,CA Osasuna,32,27.4,3,€3.39m,€108.45m,[]
433,2021,LaLiga,Granada CF,39,26.9,16,€2.66m,€103.75m,[]
434,2021,LaLiga,Levante UD,42,26.8,12,€1.85m,€77.90m,[]
435,2021,LaLiga,RCD Mallorca,41,26.2,16,€1.81m,€74.15m,[]
436,2021,LaLiga,Elche CF,37,27.9,14,€1.97m,€72.98m,[]
437,2021,LaLiga,Cádiz CF,37,27.7,14,€1.83m,€67.80m,[]
438,2021,LaLiga,Rayo Vallecano,36,26.7,14,€1.87m,€67.20m,[]
439,2021,LaLiga,Deportivo Alavés,43,25.6,15,€1.52m,€65.35m,[]
440,2022,LaLiga,Real Madrid,36,25.9,20,€25.65m,€923.45m,"['Spanish Champion 21/22', 'Champions League Winner 21/22']"
441,2022,LaLiga,FC Barcelona,41,24.4,14,€20.41m,€836.80m,[]
442,2022,LaLiga,Atlético de Madrid,40,25.8,22,€13.36m,€534.30m,[]
443,2022,LaLiga,Real Sociedad,37,25.0,6,€11.94m,€441.70m,[]
444,2022,LaLiga,Villarreal CF,43,26.4,15,€8.45m,€363.50m,[]
445,2022,LaLiga,Valencia CF,40,24.5,18,€6.24m,€249.78m,[]
446,2022,LaLiga,Real Betis Balompié,38,27.6,13,€6.48m,€246.40m,['Spanish Cup winner  21/22']
447,2022,LaLiga,Sevilla FC,42,26.8,23,€5.54m,€232.58m,[]
448,2022,LaLiga,Athletic Bilbao,31,27.1,1,€7.18m,€222.45m,[]
449,2022,LaLiga,CA Osasuna,31,27.2,4,€4.84m,€150.05m,[]
450,2022,LaLiga,Girona FC,37,25.6,13,€3.78m,€139.90m,[]
451,2022,LaLiga,Celta de Vigo,36,25.7,12,€3.86m,€138.80m,[]
452,2022,LaLiga,Getafe CF,34,26.5,14,€3.50m,€118.90m,[]
453,2022,LaLiga,RCD Espanyol Barcelona,37,25.9,11,€3.15m,€116.50m,[]
454,2022,LaLiga,UD Almería,36,25.9,18,€3.17m,€114.20m,['Spanish 2nd tier champion 21/22']
455,2022,LaLiga,RCD Mallorca,38,26.9,19,€2.82m,€107.00m,[]
456,2022,LaLiga,Rayo Vallecano,29,28.7,10,€3.57m,€103.40m,[]
457,2022,LaLiga,Real Valladolid CF,41,26.8,18,€2.21m,€90.75m,[]
458,2022,LaLiga,Elche CF,40,27.0,17,€1.69m,€67.50m,[]
459,2022,LaLiga,Cádiz CF,47,27.3,17,€1.40m,€65.60m,[]
460,2023,LaLiga,Real Madrid,37,25.6,21,€30.68m,€1.14bn,['Spanish Cup winner  22/23']
461,2023,LaLiga,FC Barcelona,38,24.0,15,€24.11m,€916.20m,['Spanish Champion 22/23']
462,2023,LaLiga,Real Sociedad,40,25.2,10,€12.46m,€498.50m,[]
463,2023,LaLiga,Atlético de Madrid,42,26.9,23,€10.92m,€458.45m,[]
464,2023,LaLiga,Girona FC,37,25.6,15,€8.05m,€297.90m,[]
465,2023,LaLiga,Athletic Bilbao,31,27.0,2,€9.54m,€295.65m,[]
466,2023,LaLiga,Villarreal CF,39,27.2,15,€6.47m,€252.50m,[]
467,2023,LaLiga,Valencia CF,36,23.8,11,€6.80m,€244.73m,[]
468,2023,LaLiga,Sevilla FC,49,26.7,27,€4.67m,€228.75m,['Europa League Winner 22/23']
469,2023,LaLiga,Real Betis Balompié,42,27.0,21,€5.35m,€224.88m,[]
470,2023,LaLiga,Celta de Vigo,39,25.9,14,€3.83m,€149.30m,[]
471,2023,LaLiga,Granada CF,46,26.4,18,€3.07m,€141.10m,['Spanish 2nd tier champion 22/23']
472,2023,LaLiga,Getafe CF,40,25.7,18,€3.33m,€133.00m,[]
473,2023,LaLiga,Deportivo Alavés,41,24.5,15,€3.02m,€123.70m,[]
474,2023,LaLiga,UD Las Palmas,35,26.2,10,€3.21m,€112.40m,[]
475,2023,LaLiga,CA Osasuna,32,27.2,5,€3.29m,€105.35m,[]
476,2023,LaLiga,UD Almería,41,25.3,23,€2.42m,€99.40m,[]
477,2023,LaLiga,RCD Mallorca,35,26.9,14,€2.51m,€87.70m,[]
478,2023,LaLiga,Rayo Vallecano,30,28.9,12,€2.13m,€63.95m,[]
479,2023,LaLiga,Cádiz CF,44,27.0,15,€1.38m,€60.70m,[]
480,2024,LaLiga,Real Madrid,23,27.0,17,€59.10m,€1.36bn,"['Spanish Champion 23/24', 'Champions League Winner 23/24']"
481,2024,LaLiga,FC Barcelona,28,24.3,8,€33.79m,€946.00m,[]
482,2024,LaLiga,Atlético de Madrid,25,28.6,17,€20.44m,€511.00m,[]
483,2024,LaLiga,Real Sociedad,28,25.2,9,€15.85m,€443.70m,[]
484,2024,LaLiga,Athletic Bilbao,26,27.2,2,€13.03m,€338.70m,['Spanish Cup winner  23/24']
485,2024,LaLiga,Valencia CF,25,25.7,8,€10.12m,€253.00m,[]
486,2024,LaLiga,Villarreal CF,24,27.5,10,€9.61m,€230.70m,[]
487,2024,LaLiga,Girona FC,24,27.9,12,€9.02m,€216.50m,[]
488,2024,LaLiga,Real Betis Balompié,25,28.5,12,€7.70m,€192.40m,[]
489,2024,LaLiga,Sevilla FC,26,26.2,14,€6.70m,€174.10m,[]
490,2024,LaLiga,UD Las Palmas,28,27.6,9,€4.02m,€112.60m,[]
491,2024,LaLiga,CA Osasuna,25,27.8,2,€4.50m,€112.40m,[]
492,2024,LaLiga,RCD Mallorca,26,28.1,11,€3.45m,€89.70m,[]
493,2024,LaLiga,Deportivo Alavés,24,26.5,10,€3.65m,€87.70m,[]
494,2024,LaLiga,Celta de Vigo,27,27.0,11,€3.21m,€86.60m,[]
495,2024,LaLiga,RCD Espanyol Barcelona,26,26.6,9,€3.05m,€79.30m,[]
496,2024,LaLiga,Getafe CF,24,26.5,13,€3.08m,€74.00m,[]
497,2024,LaLiga,Rayo Vallecano,26,29.7,10,€2.74m,€71.30m,[]
498,2024,LaLiga,CD Leganés,25,27.3,11,€2.25m,€56.33m,['Spanish 2nd tier champion 23/24']
499,2024,LaLiga,Real Valladolid CF,25,26.6,14,€1.77m,€44.20m,[]
