,year,league,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,titles
456,2023,Serie-A,Atalanta BC,42,25.2,21,€10.38m,€436.05m,[]
457,2023,Serie-A,Bologna FC 1909,37,25.1,26,€9.44m,€349.30m,[]
458,2023,Serie-A,AS Roma,41,25.2,24,€8.30m,€340.40m,[]
459,2023,Serie-A,ACF Fiorentina,41,25.7,21,€6.93m,€284.10m,[]
460,2023,Serie-A,Torino FC,45,24.3,33,€5.17m,€232.73m,[]
461,2023,Serie-A,SS Lazio,37,26.4,20,€6.09m,€225.45m,[]
462,2023,Serie-A,Genoa CFC,44,25.9,29,€4.44m,€195.40m,[]
463,2023,Serie-A,Udinese Calcio,45,24.7,36,€3.78m,€170.06m,[]
464,2023,Serie-A,AC Monza,39,26.6,13,€3.68m,€143.43m,[]
465,2023,Serie-A,Hellas Verona,50,25.1,32,€2.81m,€140.70m,[]
466,2023,Serie-A,US Sassuolo,38,25.5,21,€3.67m,€139.54m,[]
467,2023,Serie-A,Frosinone Calcio,45,25.3,25,€2.40m,€108.13m,['Italian Serie B champion 22/23']
468,2023,Serie-A,US Lecce,39,24.6,30,€2.76m,€107.73m,[]
469,2023,Serie-A,FC Empoli,47,25.3,20,€2.18m,€102.33m,[]
470,2023,Serie-A,US Salernitana 1919,50,25.6,31,€1.89m,€94.60m,[]
471,2023,Serie-A,Cagliari Calcio,38,27.0,19,€2.43m,€92.23m,[]
472,2024,Serie-A,Inter Milan,26,29.2,19,€26.05m,€677.30m,['Italian Champion 23/24']
473,2024,Serie-A,Juventus FC,26,25.7,18,€22.85m,€594.20m,['Italian Cup winner 23/24']
474,2024,Serie-A,AC Milan,26,26.0,19,€21.62m,€562.00m,[]
475,2024,Serie-A,Atalanta BC,27,27.2,15,€16.58m,€447.60m,['Europa League Winner 23/24']
476,2024,Serie-A,SSC Napoli,26,27.7,14,€16.50m,€429.03m,[]
477,2024,Serie-A,AS Roma,26,26.4,19,€12.79m,€332.50m,[]
478,2024,Serie-A,Bologna FC 1909,31,25.5,22,€8.93m,€276.80m,[]
479,2024,Serie-A,ACF Fiorentina,26,26.1,13,€9.93m,€258.30m,[]
480,2024,Serie-A,SS Lazio,31,26.7,21,€7.62m,€236.35m,[]
481,2024,Serie-A,Torino FC,29,26.1,25,€5.93m,€172.03m,[]
482,2024,Serie-A,Genoa CFC,33,26.0,17,€4.38m,€144.40m,[]
483,2024,Serie-A,Udinese Calcio,32,25.7,29,€4.01m,€128.18m,[]
484,2024,Serie-A,Parma Calcio 1913,29,24.8,23,€4.31m,€125.10m,['Italian Serie B champion 23/24']
485,2024,Serie-A,Como 1907,33,27.2,17,€3.05m,€100.55m,[]
486,2024,Serie-A,AC Monza,28,27.8,8,€3.31m,€92.68m,[]
487,2024,Serie-A,US Lecce,35,24.7,29,€2.63m,€92.20m,[]
488,2024,Serie-A,Hellas Verona,33,25.0,24,€2.68m,€88.43m,[]
489,2024,Serie-A,Cagliari Calcio,26,27.5,13,€2.71m,€70.35m,[]
490,2024,Serie-A,FC Empoli,28,25.4,15,€2.46m,€68.83m,[]
491,2024,Serie-A,Venezia FC,30,25.8,20,€1.93m,€57.78m,[]
